#Encoding: UTF-8
#Ecu CALID: 000020DB1DAA03
#Ecu PRGID: 000021571DAA01
#VIN: WBA1J9C5XGV696132
Time,Amb pressure (PSI),Accel Ped. Pos. (%),Battery volt. (V),Boost (PSI),Boost (mani) (PSI),Boost target (PSI),Coolant (*F),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda target (AFR),Load act. (%),Load req. (%),LTFT 1 (%),MAF (g/s),MAP volt. (V),Oil pressure (PSI),Oil temp (*F),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),TMAP volt. (V),Torque act. clutch (Nm),WGDC (%),Boost (mani) RAM (PSI),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Compressor base (kW),Current Map (-),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Fuel mass flow rate (g/s),Fuel Mode (-),Fuel Temp (CAN) (*F),Knock Interpolation (-),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),MHD+ WGDC Base (%),MHD+ WGDC D-Factor (%),MHD+ WGDC P-Factor (%),Rail pressure dev. (MPa),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),Turbine D-factor (kW),Turbine P-factor (kW),WG distribution factor (-),WGDC I-factor (%),MHD 5.21 000021571DAA01 E85v6InjectorsFix.bin
143.008,14.73,0,14.82,-0,-0.7,0,133,2,86,14.38,14.71,30.8,31.5,0.01,6.9,1.87,46.77,113,1298.5,1308.6,694,0.3,7.1,-5.2,-6.5,-5.2,-3.8,-3.9,-5.2,1.2,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31.1,7.51,7.53,434,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
143.121,14.73,0,14.82,-0,-0.7,0,133,2,86,14.4,14.71,30.8,31.5,0.01,6.9,1.87,46.72,115,1305.8,1308.6,694,0.4,7.1,-5.6,-6.9,-5.6,-4.2,-4.3,-5.6,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.1,7.54,7.53,434,99.99,0,-0.14,0.04,0,0,0,0,0,0.08,0,0
143.229,14.73,0,14.81,-0,-0.7,0,133,2,86,14.49,14.71,30.8,31.8,0.01,6.9,1.88,46.73,115,1292,1308.6,692,1.1,7.1,-4.9,-6.2,-4.9,-3.5,-3.7,-4.9,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.54,7.53,434,99.99,0,-0.14,0.2,0,0,0,0,0,0.08,0,0
143.346,14.73,0,14.8,-0,-0.7,0,133,2,86,14.57,14.71,30.8,31.7,0.01,6.9,1.87,46.73,115,1287.9,1308.6,700,1.4,7.1,-4.3,-5.6,-4.3,-2.9,-3.1,-4.3,1.2,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.8,7.61,7.59,432,99.99,0,-0.13,0.03,0,0,0,0,0,0.08,0,0
143.449,14.73,0,14.8,-0,-0.7,0,133,2,86,14.62,14.71,30,31.2,0.01,6.9,1.89,46.46,115,1315.6,1308.6,710,2.1,7.2,-5.3,-6.5,-5.3,-3.9,-4.2,-5.3,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.3,7.6,7.59,432,99.99,0,-0.13,-0.03,0,0,0,0,0,0.08,0,0
143.588,14.73,0,14.79,-0,-0.7,0,133,2,86,14.65,14.71,30,31,0.01,6.9,1.87,46.66,115,1315.9,1308.6,706,3.7,7.2,-5.3,-6.5,-5.3,-3.9,-4.2,-5.3,1.2,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.7,7.54,7.58,430,99.99,0,-0.13,0.12,0,0,0,0,0,0.08,0,0
143.689,14.73,0,14.79,-0,-0.7,0,133,2,86,14.65,14.71,30,30.9,0.01,6.9,1.87,46.79,115,1301,1308.6,708,1.8,7.2,-6.1,-7.4,-6.1,-4.6,-5,-6.1,1.2,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.49,7.53,430,99.99,0,-0.13,0.08,0,0,0,0,0,0.08,0,0
143.797,14.73,0,14.8,-0,-0.7,0,133,2,86,14.61,14.71,30.8,31,0.01,6.9,1.89,46.8,115,1283.7,1308.6,698,1.3,7.1,-6.4,-7.8,-6.4,-4.9,-5.3,-6.5,1.21,23,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.51,7.51,430,99.99,0,-0.14,0.08,0,0,0,0,0,0.08,0,0
143.898,14.73,0,14.8,-0,-0.7,0,133,2,86,14.55,14.71,30.8,31.5,0.01,6.9,1.88,46.7,115,1296.9,1308.6,692,1,7,-5.1,-6.5,-5.1,-3.4,-4,-5.2,1.21,23,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.53,7.51,430,99.99,0,-0.13,0.01,0,0,0,0,0,0.08,0,0
143.998,14.73,0,14.81,-0,-0.7,0,133,2,86,14.53,14.71,30.8,31.5,0.01,6.9,1.87,46.56,115,1300.6,1308.6,698,0.6,6.9,-4.7,-6.1,-4.7,-3.1,-3.6,-4.8,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.56,7.53,430,99.99,0,-0.14,0.15,0,0,0,0,0,0.08,0,0
144.100,14.73,0,14.81,-0,-0.7,0,133,2,86,14.5,14.71,30.8,31.6,0.01,6.9,1.88,46.59,115,1293.5,1308.6,698,0.7,7.1,-4.2,-5.7,-4.3,-2.7,-3.3,-4.4,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.5,7.57,7.56,430,99.99,0,-0.14,0.04,0,0,0,0,0,0.08,0,0
144.199,14.73,0,14.81,-0,-0.7,0,133,2,86,14.53,14.71,30,31,0.01,6.9,1.87,46.56,115,1307.4,1308.6,708,0.9,7,-4.8,-6.2,-4.9,-3.3,-3.9,-5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.6,7.51,7.53,430,99.99,0,-0.14,-0.03,0,0,0,0,0,0.08,0,0
144.309,14.73,0,14.81,-0,-0.7,0,133,2,86,14.57,14.71,30.8,31.3,0.01,6.9,1.89,46.46,115,1288.9,1308.6,694,1.1,7.1,-5.7,-7.1,-5.8,-4.2,-4.8,-5.9,1.21,23,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.8,7.52,7.51,430,99.99,0,-0.14,0.16,0,0,0,0,0,0.08,0,0
144.409,14.73,0,14.79,-0,-0.7,0,133,2,86,14.62,14.71,30.8,31.4,0.01,6.9,1.87,46.63,115,1299.5,1308.6,694,1.5,7.1,-5.1,-6.5,-5.2,-3.5,-4.2,-5.3,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.54,7.52,430,99.99,0,-0.14,0,0,0,0,0,0,0.08,0,0
144.579,14.73,0,14.79,-0,-0.7,0,133,2,86,14.65,14.71,30,31.4,0.01,6.9,1.87,46.67,115,1300.6,1308.6,706,1.5,7.1,-4.5,-5.9,-4.6,-2.8,-3.6,-4.7,1.2,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.6,7.55,7.57,430,99.99,0,-0.13,0.02,0,0,0,0,0,0.08,0,0
144.699,14.73,0,14.79,-0,-0.7,0,133,2,86,14.67,14.71,30,31,0.01,6.9,1.87,46.66,115,1323.5,1308.6,706,2.3,7.1,-6,-7.4,-6.1,-4.3,-5.2,-6.2,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.8,7.52,7.53,430,99.99,0,-0.12,-0.18,0,0,0,0,0,0.08,0,0
144.799,14.73,0,14.8,-0,-0.7,0,133,2,86,14.63,14.71,30,31.1,0.01,7,1.88,46.7,115,1330.9,1308.6,706,1.6,7.2,-6.1,-7.5,-6.2,-4.4,-5.3,-6.3,1.21,23,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.7,7.53,7.53,430,99.99,0,-0.13,-0.07,0,0,0,0,0,0.08,0,0
144.898,14.73,0,14.8,-0,-0.7,0,133,2,86,14.64,14.71,30,31,0.01,6.9,1.89,46.72,115,1312.8,1308.6,702,1.6,7.1,-6,-7.4,-6.1,-4.2,-5.2,-6.2,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.53,7.52,430,99.99,0,-0.14,-0.09,0,0,0,0,0,0.08,0,0
144.998,14.73,0,14.8,-0,-0.7,0,133,2,86,14.6,14.71,30,31.2,0.01,6.9,1.87,46.6,115,1320.1,1308.6,699,1.1,7.1,-6,-7.5,-6.1,-4.2,-5.2,-6.3,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.7,7.51,7.51,430,99.99,0,-0.14,-0.05,0,0,0,0,0,0.08,0,0
145.098,14.73,0,14.8,-0,-0.7,0,133,2,86,14.56,14.71,30.8,31.2,0.01,6.9,1.88,46.64,115,1314.8,1308.6,696,0.9,6.9,-5.3,-6.8,-5.4,-3.5,-4.5,-5.6,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.53,7.52,430,99.99,0,-0.15,-0.04,0,0,0,0,0,0.08,0,0
145.202,14.73,0,14.81,-0,-0.7,0,133,2,86,14.51,14.71,30,31.4,0.01,6.9,1.87,46.56,115,1306.4,1308.6,700,0.6,7,-4.6,-6,-4.7,-2.8,-3.8,-4.9,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.8,7.51,7.53,430,99.99,0,-0.15,0.05,0,0,0,0,0,0.08,0,0
145.308,14.73,0,14.81,-0,-0.7,0,133,2,86,14.51,14.71,30.8,31.4,0.01,6.9,1.89,46.48,115,1321.1,1308.6,698,0.7,7,-5.1,-6.5,-5.2,-3.3,-4.4,-5.3,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.54,7.53,430,99.99,0,-0.13,-0.02,0,0,0,0,0,0.08,0,0
145.409,14.73,0,14.81,-0,-0.7,0,133,2,86,14.55,14.71,30.8,31.5,0.01,6.9,1.87,46.56,115,1315.1,1308.6,698,1,7.1,-4.8,-6.2,-4.9,-3,-4.1,-5,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.56,7.54,430,99.99,0,-0.12,0,0,0,0,0,0,0.08,0,0
145.528,14.73,0,14.81,-0,-0.7,0,133,2,86,14.57,14.71,30.8,31.3,0.01,6.9,1.87,46.59,115,1325.1,1308.6,700,1,7.1,-5.8,-7.2,-5.9,-4,-5.1,-6,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.53,7.53,430,99.99,0,-0.14,-0.09,0,0,0,0,0,0.08,0,0
145.632,14.73,0,14.8,-0,-0.7,0,133,2,86,14.61,14.71,30.8,31.5,0.01,6.9,1.87,46.66,115,1322.6,1308.6,697,1.3,7.1,-5.1,-6.5,-5.2,-3.3,-4.5,-5.4,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.7,7.51,7.53,430,99.99,0,-0.14,-0.03,0,0,0,0,0,0.08,0,0
145.739,14.73,0,14.8,-0,-0.7,0,133,2,86,14.65,14.71,30,31.2,0.01,6.9,1.88,46.66,115,1308.8,1308.6,700,1.4,7.1,-5.5,-6.9,-5.6,-3.6,-4.9,-5.8,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.52,7.52,430,99.99,0,-0.13,-0.04,0,0,0,0,0,0.08,0,0
145.838,14.73,0,14.81,-0,-0.7,0,135,2,86,14.63,14.71,30.8,31.4,0.01,6.9,1.87,46.48,115,1320.9,1308.6,698,1.3,7.1,-5.9,-7.2,-5.9,-3.9,-5.2,-6,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,31,7.49,7.52,430,99.99,0,-0.14,-0.09,0,0,0,0,0,0.08,0,0
145.959,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.3,0.01,6.9,1.88,46.56,115,1315.6,1308.6,694,1.2,7.1,-6.1,-7.4,-6.1,-4.1,-5.4,-6.2,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.52,7.5,430,99.99,0,-0.14,0.02,0,0,0,0,0,0.08,0,0
146.069,14.73,0,14.81,-0,-0.7,0,135,2,86,14.6,14.71,30,31.2,0.01,6.9,1.87,46.66,115,1309.5,1308.6,702,0.9,7.1,-5.8,-7.1,-5.8,-3.7,-5.1,-5.9,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.46,7.49,430,99.99,0,-0.13,0.01,0,0,0,0,0,0.08,0,0
146.180,14.73,0,14.81,-0,-0.7,0,135,2,86,14.58,14.71,30.8,31.1,0.01,6.9,1.89,46.53,115,1305.3,1308.6,692,0.8,7,-5.8,-7.1,-5.8,-3.7,-5.1,-5.9,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.48,7.46,430,99.99,0,-0.14,0.13,0,0,0,0,0,0.08,0,0
146.298,14.73,0,14.81,-0,-0.7,0,135,2,86,14.58,14.71,30.8,31.4,0.01,6.9,1.87,46.67,115,1305.1,1308.6,691,0.9,6.9,-5.7,-7,-5.7,-3.6,-5,-5.8,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.52,7.48,430,99.99,0,-0.14,-0.13,0,0,0,0,0,0.08,0,0
146.398,14.73,0,14.81,-0,-0.7,0,135,2,86,14.58,14.71,30,31.5,0.01,6.9,1.89,46.59,115,1322.7,1308.6,700,0.8,6.9,-3.3,-4.6,-3.3,-1.3,-2.6,-3.4,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.5,7.53,7.53,430,99.99,0,-0.14,-0.07,0,0,0,0,0,0.08,0,0
146.508,14.73,0,14.81,-0,-0.7,0,135,2,86,14.58,14.71,30.8,31.1,0.01,6.9,1.87,46.69,115,1319.9,1308.6,698,0.8,7,-5.2,-6.5,-5.2,-3.2,-4.6,-5.3,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.48,7.5,430,99.99,0,-0.14,-0.06,0,0,0,0,0,0.08,0,0
146.677,14.73,0,14.81,-0,-0.7,0,135,2,86,14.61,14.71,30.8,31.5,0.01,6.9,1.87,46.7,115,1318.3,1308.6,692,1,7,-5,-6.2,-5,-3,-4.4,-5.1,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31,7.47,7.48,430,99.99,0,-0.14,-0.06,0,0,0,0,0,0.08,0,0
146.779,14.73,0,14.8,-0,-0.7,0,135,2,86,14.64,14.71,30.8,31.5,0.01,6.9,1.87,46.57,115,1311,1308.6,698,1.3,7.1,-5.1,-6.4,-5,-3.1,-4.5,-5.2,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31,7.5,7.52,430,99.99,0,-0.13,0,0,0,0,0,0,0.08,0,0
146.878,14.73,0,14.8,-0,-0.7,0,135,2,86,14.63,14.71,30,31.2,0.01,6.9,1.89,46.51,115,1314,1308.6,700,1.2,7.1,-6.1,-7.4,-6,-4.1,-5.5,-6.2,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.8,7.52,7.51,430,99.99,0,-0.14,-0.1,0,0,0,0,0,0.08,0,0
146.978,14.73,0,14.8,-0,-0.7,0,135,2,86,14.64,14.71,30.8,31.3,0.01,6.9,1.87,46.64,115,1325.1,1308.6,695,1.1,7.1,-5.7,-7,-5.6,-3.7,-5.1,-5.8,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31,7.5,7.51,430,99.99,0,-0.14,-0.03,0,0,0,0,0,0.08,0,0
147.079,14.73,0,14.8,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.4,0.01,6.9,1.88,46.56,115,1307.4,1308.6,692,0.9,7.1,-5.8,-7.1,-5.7,-3.8,-5.2,-5.9,1.2,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.52,7.5,430,99.99,0,-0.14,-0.1,0,0,0,0,0,0.08,0,0
147.192,14.73,0,14.8,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.4,0.01,6.9,1.88,46.62,115,1324.9,1308.6,697,0.9,7.1,-5.7,-7,-5.6,-3.7,-5.1,-5.8,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.8,7.49,7.5,430,99.99,0,-0.14,-0.08,0,0,0,0,0,0.08,0,0
147.299,14.73,0,14.81,-0,-0.7,0,135,2,86,14.65,14.71,30.8,31.3,0.01,6.9,1.87,46.75,115,1317.7,1308.6,695,1.2,7.1,-5.9,-7.2,-5.8,-3.9,-5.4,-6,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31.2,7.53,7.51,430,99.99,0,-0.14,0,0,0,0,0,0,0.08,0,0
147.401,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.5,0.01,6.9,1.89,46.57,115,1309.8,1308.6,696,0.9,7.1,-5.7,-7,-5.6,-3.7,-5.2,-5.7,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.5,7.51,430,99.99,0,-0.14,-0.08,0,0,0,0,0,0.08,0,0
147.508,14.73,0,14.81,-0,-0.7,0,135,2,86,14.64,14.71,30.8,31.3,0.01,6.9,1.87,46.64,115,1319,1308.6,695,1.2,7.1,-5.6,-6.9,-5.5,-3.7,-5.1,-5.6,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.53,7.51,430,99.99,0,-0.14,-0.07,0,0,0,0,0,0.08,0,0
147.609,14.73,0,14.81,-0,-0.7,0,135,2,86,14.64,14.71,30.8,31.2,0.01,6.9,1.88,46.57,115,1308.8,1308.6,701,1,7.1,-5.8,-7.1,-5.8,-4,-5.4,-5.9,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.49,7.49,430,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
147.779,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.3,0.01,6.9,1.88,46.56,115,1323.2,1308.6,695,0.9,7.1,-5.6,-6.9,-5.6,-3.8,-5.2,-5.7,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31,7.47,7.49,430,99.99,0,-0.14,0.03,0,0,0,0,0,0.08,0,0
147.878,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.5,0.01,6.9,1.87,46.64,115,1303.5,1308.6,688,0.9,7.1,-5.2,-6.6,-5.2,-3.4,-4.8,-5.3,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.53,7.49,430,99.99,0,-0.14,0.01,0,0,0,0,0,0.08,0,0
147.979,14.73,0,14.81,-0,-0.7,0,135,2,86,14.61,14.71,30.8,31.6,0.01,6.9,1.89,46.64,115,1311.2,1308.6,698,0.8,7,-5,-6.3,-5,-3.3,-4.7,-5.1,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.52,7.52,430,99.99,0,-0.14,-0.1,0,0,0,0,0,0.08,0,0
148.079,14.73,0,14.81,-0,-0.7,0,135,2,86,14.6,14.71,30.8,31.4,0.01,6.9,1.87,46.64,115,1328.3,1308.6,698,0.7,7,-5.6,-6.8,-5.6,-3.9,-5.3,-5.6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.1,7.5,7.53,430,99.99,0,-0.14,-0.04,0,0,0,0,0,0.08,0,0
148.181,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.5,0.01,6.9,1.89,46.6,115,1311.4,1308.6,692,0.9,7,-5.6,-6.8,-5.5,-4,-5.3,-5.6,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31.2,7.51,7.52,430,99.99,0,-0.14,-0.08,0,0,0,0,0,0.08,0,0
148.289,14.73,0,14.81,-0,-0.7,0,135,2,86,14.63,14.71,30.8,31.4,0.01,6.9,1.89,46.56,115,1316.1,1308.6,694,0.9,7,-5.9,-7.1,-5.8,-4.3,-5.6,-5.9,1.2,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31.1,7.53,7.52,430,99.99,0,-0.15,-0.07,0,0,0,0,0,0.08,0,0
148.410,14.73,0,14.81,-0,-0.7,0,135,2,86,14.65,14.71,30.8,31.6,0.01,6.9,1.87,46.64,115,1305,1308.6,692,1.3,7,-4.7,-5.9,-4.6,-3.1,-4.4,-4.7,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.53,7.52,430,99.99,0,-0.15,0.12,0,0,0,0,0,0.08,0,0
148.527,14.73,0,14.8,-0,-0.7,0,135,2,86,14.67,14.71,30.8,31.3,0.01,6.9,1.87,46.53,115,1306.4,1308.6,696,1.2,7,-5.5,-6.7,-5.5,-3.9,-5.3,-5.5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31.1,7.51,7.51,430,99.99,0,-0.14,0.02,0,0,0,0,0,0.08,0,0
148.649,14.73,0,14.8,-0,-0.7,0,135,2,86,14.64,14.7,30.8,31.4,0.01,6.9,1.89,46.64,115,1312.9,1308.6,702,0.9,7,-5.6,-6.8,-5.6,-3.9,-5.4,-5.6,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.5,7.52,430,99.99,0,-0.15,-0.02,0,0,0,0,0,0.08,0,0
148.773,14.73,0,14.8,-0,-0.7,0,135,2,86,14.6,14.7,30.8,31.2,0.01,6.9,1.89,46.62,115,1311.6,1308.6,695,0.7,7,-5.9,-7.1,-5.9,-4.2,-5.6,-5.9,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.49,7.5,430,99.99,0,-0.14,0,0,0,0,0,0,0.08,0,0
148.882,14.73,0,14.81,-0,-0.7,0,135,2,86,14.6,14.7,30.8,31.1,0.01,6.9,1.87,46.59,115,1303.4,1308.6,691,0.7,7,-6.2,-7.4,-6.2,-4.5,-5.9,-6.3,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.3,7.47,7.46,430,99.99,0,-0.14,0.07,0,0,0,0,0,0.08,0,0
148.989,14.73,0,14.81,-0,-0.7,0,135,2,86,14.57,14.71,30.8,31.6,0.01,6.9,1.89,46.56,115,1284.6,1308.6,692,0.4,7,-5.8,-7,-5.8,-4.1,-5.5,-5.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.5,7.47,430,99.99,0,-0.14,0.16,0,0,0,0,0,0.08,0,0
149.098,14.73,0,14.82,-0,-0.7,0,135,2,86,14.55,14.71,30.8,31.5,0.01,6.9,1.89,46.62,115,1305.9,1308.6,696,0.3,7,-4.9,-6.1,-4.9,-3.2,-4.6,-5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.57,7.53,430,99.99,0,-0.14,0.03,0,0,0,0,0,0.08,0,0
149.209,14.73,0,14.82,-0,-0.7,0,135,2,86,14.57,14.7,30,31.4,0.01,6.9,1.87,46.53,115,1304.2,1308.6,700,0.5,7,-4.3,-5.5,-4.3,-2.6,-4,-4.4,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.47,7.52,430,99.99,0,-0.15,0.11,0,0,0,0,0,0.08,0,0
149.318,14.73,0,14.82,-0,-0.7,0,135,2,86,14.59,14.71,30.8,31.3,0.01,6.9,1.87,46.6,115,1320.6,1308.6,694,0.5,7,-5.9,-7,-5.9,-4.2,-5.6,-6,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31,7.49,7.5,430,99.99,0,-0.14,-0.1,0,0,0,0,0,0.08,0,0
149.430,14.73,0,14.82,-0,-0.7,0,135,2,86,14.6,14.71,30.8,31.4,0.01,6.9,1.89,46.66,115,1319,1308.6,694,0.6,7,-5.9,-6.9,-5.8,-4.1,-5.5,-5.9,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.52,7.49,430,99.99,0,-0.14,-0.04,0,0,0,0,0,0.08,0,0
149.531,14.73,0,14.8,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.5,0.01,6.9,1.89,46.48,115,1308.1,1308.6,692,0.8,7,-4.8,-5.9,-4.7,-2.9,-4.4,-4.8,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.5,7.5,430,99.99,0,-0.14,-0.05,0,0,0,0,0,0.08,0,0
149.640,14.73,0,14.8,-0,-0.7,0,135,2,86,14.61,14.71,30.8,31.4,0.01,6.9,1.88,46.64,115,1322.2,1308.6,693,0.6,7,-5.6,-6.6,-5.5,-3.7,-5.2,-5.6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.52,7.5,430,99.99,0,-0.14,-0.15,0,0,0,0,0,0.08,0,0
149.739,14.73,0,14.8,-0,-0.7,0,135,2,86,14.62,14.71,30.8,31.5,0.01,6.9,1.88,46.67,115,1323.4,1308.6,692,0.6,7,-4.8,-5.8,-4.8,-2.9,-4.4,-4.8,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.45,7.49,430,99.99,0,-0.14,-0.04,0,0,0,0,0,0.08,0,0
149.929,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.7,30.8,31.5,0.01,6.9,1.87,46.63,115,1307.2,1308.6,694,0.5,7,-5.2,-6.2,-5.2,-3.3,-4.7,-5.2,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.49,7.5,430,99.99,0,-0.14,0.05,0,0,0,0,0,0.08,0,0
150.028,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.7,30.8,31.3,0.01,6.9,1.88,46.6,115,1292.6,1308.6,698,0.5,7,-5.8,-6.8,-5.8,-3.9,-5.3,-5.8,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.51,7.5,430,99.99,0,-0.14,0.18,0,0,0,0,0,0.08,0,0
